data_inicio,nome,id_chamado
17/04,Água Santa,5
18/01,Abolição,12
18/01,Acari,2
18/01,Alto da Boa Vista,8
18/01,Anchieta,24
18/01,Andaraí,37
18/01,Anil,18
18/01,Bancários,4
18/01,Bangu,93
18/01,Barra da Tijuca,83
18/01,Barra de Guaratiba,7
18/01,Benfica,10
18/01,Bento Ribeiro,28
18/01,Bonsucesso,36
18/01,Botafogo,45
18/01,Brás de Pina,13
18/01,Cachambi,20
18/01,Cacuia,11
18/01,Caju,8
18/01,Camorim,6
18/01,Campinho,4
18/01,Campo Grande,234
18/01,Cascadura,19
18/01,Catete,20
18/01,Catumbi,12
18/01,Cavalcanti,7
18/01,Centro,172
18/01,Cidade Nova,35
18/01,Cidade Universitária,2
18/01,Cidade de Deus,7
18/01,Cocotá,2
18/01,Coelho Neto,11
18/01,Colégio,11
18/01,Complexo do Alemão,5
18/01,Copacabana,103
18/01,Cordovil,8
18/01,Cosme Velho,8
18/01,Cosmos,21
18/01,Costa Barros,2
18/01,Curicica,16
18/01,Del Castilho,14
18/01,Deodoro,6
18/01,Encantado,22
18/01,Engenheiro Leal,3
18/01,Engenho Novo,36
18/01,Engenho da Rainha,9
18/01,Engenho de Dentro,37
18/01,Estácio,10
18/01,Flamengo,28
18/01,Freguesia (Ilha),4
18/01,Freguesia (Jacarepaguá),21
18/01,Galeão,8
18/01,Gamboa,2
18/01,Gardênia Azul,5
18/01,Glória,12
18/01,Grajaú,43
18/01,Guadalupe,24
18/01,Guaratiba,70
18/01,Gávea,9
18/01,Higienópolis,11
18/01,Honório Gurgel,4
18/01,Humaitá,15
18/01,Ilha de Guaratiba,3
18/01,Inhaúma,10
18/01,Inhoaíba,19
18/01,Ipanema,31
18/01,Irajá,91
18/01,Itanhangá,43
18/01,Jacarepaguá,34
18/01,Jacarezinho,1
18/01,Jacaré,12
18/01,Jardim América,7
18/01,Jardim Botânico,19
18/01,Jardim Carioca,12
18/01,Jardim Guanabara,27
18/01,Jardim Sulacap,7
18/01,Joá,9
18/01,Lagoa,12
18/01,Lapa,7
18/01,Laranjeiras,41
18/01,Leblon,30
18/01,Leme,5
18/01,Lins de Vasconcelos,19
18/01,Madureira,33
18/01,Magalhães Bastos,7
18/01,Mangueira,2
18/01,Manguinhos,11
18/01,Maracanã,49
18/01,Marechal Hermes,22
18/01,Maria da Graça,12
18/01,Maré,13
18/01,Moneró,3
18/01,Méier,101
18/01,Olaria,22
18/01,Osvaldo Cruz,27
18/01,Paciência,20
18/01,Padre Miguel,33
18/01,Parada de Lucas,5
18/01,Parque Anchieta,14
18/01,Parque Colúmbia,2
18/01,Pavuna,24
18/01,Pechincha,17
18/01,Pedra de Guaratiba,5
18/01,Penha,35
18/01,Penha Circular,19
18/01,Piedade,19
18/01,Pilares,23
18/01,Pitangueiras,4
18/01,Portuguesa,13
18/01,Praia da Bandeira,1
18/01,Praça Seca,20
18/01,Praça da Bandeira,36
18/01,Quintino Bocaiúva,19
18/01,Ramos,15
18/01,Realengo,70
18/01,Recreio dos Bandeirantes,61
18/01,Riachuelo,10
18/01,Ribeira,3
18/01,Ricardo de Albuquerque,5
18/01,Rio Comprido,26
18/01,Rocha,7
18/01,Rocha Miranda,12
18/01,Sampaio,4
18/01,Santa Cruz,65
18/01,Santa Teresa,20
18/01,Santo Cristo,22
18/01,Santíssimo,22
18/01,Saúde,2
18/01,Senador Camará,28
18/01,Senador Vasconcelos,10
18/01,Sepetiba,20
18/01,São Conrado,5
18/01,São Cristóvão,17
18/01,São Francisco Xavier,4
18/01,Tanque,12
18/01,Taquara,71
18/01,Tauá,10
18/01,Tijuca,160
18/01,Todos os Santos,10
18/01,Tomás Coelho,5
18/01,Turiaçú,4
18/01,Urca,7
18/01,Vargem Grande,7
18/01,Vargem Pequena,11
18/01,Vasco da Gama,4
18/01,Vaz Lobo,8
18/01,Vicente de Carvalho,7
18/01,Vidigal,1
18/01,Vigário Geral,9
18/01,Vila Isabel,53
18/01,Vila Kennedy,3
18/01,Vila Kosmos,4
18/01,Vila Militar,4
18/01,Vila Valqueire,33
18/01,Vila da Penha,21
18/01,Vista Alegre,11
18/01,Zumbi,2
18/01,Água Santa,6
18/02,Abolição,6
18/02,Acari,1
18/02,Alto da Boa Vista,2
18/02,Anchieta,6
18/02,Andaraí,6
18/02,Anil,6
18/02,Bancários,2
18/02,Bangu,43
18/02,Barra da Tijuca,79
18/02,Barra de Guaratiba,2
18/02,Benfica,1
18/02,Bento Ribeiro,22
18/02,Bonsucesso,9
18/02,Botafogo,29
18/02,Brás de Pina,14
18/02,Cachambi,13
18/02,Cacuia,1
18/02,Caju,5
18/02,Camorim,9
18/02,Campinho,2
18/02,Campo Grande,101
18/02,Cascadura,6
18/02,Catete,7
18/02,Cavalcanti,2
18/02,Centro,36
18/02,Cidade Nova,7
18/02,Cidade Universitária,1
18/02,Cidade de Deus,1
18/02,Cocotá,1
18/02,Coelho Neto,10
18/02,Colégio,3
18/02,Complexo do Alemão,1
18/02,Copacabana,62
18/02,Cordovil,4
18/02,Cosme Velho,1
18/02,Cosmos,7
18/02,Curicica,11
18/02,Del Castilho,3
18/02,Deodoro,1
18/02,Encantado,9
18/02,Engenheiro Leal,2
18/02,Engenho Novo,8
18/02,Engenho da Rainha,2
18/02,Engenho de Dentro,27
18/02,Estácio,2
18/02,Flamengo,12
18/02,Freguesia (Ilha),5
18/02,Freguesia (Jacarepaguá),13
18/02,Galeão,1
18/02,Gardênia Azul,4
18/02,Glória,5
18/02,Grajaú,13
18/02,Grumari,1
18/02,Guadalupe,3
18/02,Guaratiba,20
18/02,Gávea,9
18/02,Higienópolis,3
18/02,Honório Gurgel,2
18/02,Humaitá,4
18/02,Ilha de Guaratiba,2
18/02,Inhaúma,10
18/02,Inhoaíba,8
18/02,Ipanema,10
18/02,Irajá,18
18/02,Itanhangá,5
18/02,Jacarepaguá,17
18/02,Jacarezinho,2
18/02,Jacaré,3
18/02,Jardim América,2
18/02,Jardim Botânico,7
18/02,Jardim Carioca,8
18/02,Jardim Guanabara,14
18/02,Jardim Sulacap,8
18/02,Lagoa,6
18/02,Lapa,1
18/02,Laranjeiras,14
18/02,Leblon,26
18/02,Leme,5
18/02,Lins de Vasconcelos,1
18/02,Madureira,9
18/02,Magalhães Bastos,2
18/02,Mangueira,1
18/02,Maracanã,12
18/02,Marechal Hermes,16
18/02,Maria da Graça,5
18/02,Maré,2
18/02,Moneró,1
18/02,Méier,14
18/02,Olaria,11
18/02,Osvaldo Cruz,8
18/02,Paciência,17
18/02,Padre Miguel,16
18/02,Paquetá,1
18/02,Parada de Lucas,5
18/02,Parque Anchieta,12
18/02,Pavuna,15
18/02,Pechincha,10
18/02,Pedra de Guaratiba,5
18/02,Penha,6
18/02,Penha Circular,8
18/02,Piedade,11
18/02,Pilares,10
18/02,Pitangueiras,3
18/02,Portuguesa,3
18/02,Praia da Bandeira,1
18/02,Praça Seca,12
18/02,Praça da Bandeira,3
18/02,Quintino Bocaiúva,6
18/02,Ramos,13
18/02,Realengo,31
18/02,Recreio dos Bandeirantes,49
18/02,Riachuelo,3
18/02,Ribeira,5
18/02,Ricardo de Albuquerque,6
18/02,Rio Comprido,6
18/02,Rocha,3
18/02,Rocha Miranda,1
18/02,Rocinha,2
18/02,Sampaio,6
18/02,Santa Cruz,22
18/02,Santa Teresa,14
18/02,Santo Cristo,4
18/02,Santíssimo,9
18/02,Saúde,2
18/02,Senador Camará,7
18/02,Senador Vasconcelos,2
18/02,Sepetiba,17
18/02,São Cristóvão,17
18/02,São Francisco Xavier,3
18/02,Tanque,6
18/02,Taquara,30
18/02,Tauá,2
18/02,Tijuca,56
18/02,Todos os Santos,15
18/02,Tomás Coelho,4
18/02,Urca,6
18/02,Vargem Grande,14
18/02,Vargem Pequena,9
18/02,Vasco da Gama,1
18/02,Vaz Lobo,4
18/02,Vicente de Carvalho,6
18/02,Vigário Geral,5
18/02,Vila Isabel,27
18/02,Vila Kosmos,3
18/02,Vila Valqueire,12
18/02,Vila da Penha,7
18/02,Vista Alegre,8
18/02,Água Santa,5
18/03,Abolição,3
18/03,Alto da Boa Vista,4
18/03,Anchieta,6
18/03,Andaraí,13
18/03,Anil,9
18/03,Bancários,8
18/03,Bangu,54
18/03,Barra da Tijuca,65
18/03,Barra de Guaratiba,4
18/03,Benfica,6
18/03,Bento Ribeiro,38
18/03,Bonsucesso,9
18/03,Botafogo,38
18/03,Brás de Pina,11
18/03,Cachambi,14
18/03,Cacuia,1
18/03,Caju,3
18/03,Camorim,4
18/03,Campinho,4
18/03,Campo Grande,139
18/03,Cascadura,3
18/03,Catete,3
18/03,Catumbi,1
18/03,Cavalcanti,1
18/03,Centro,47
18/03,Cidade Nova,4
18/03,Coelho Neto,6
18/03,Colégio,5
18/03,Complexo do Alemão,2
18/03,Copacabana,65
18/03,Cordovil,11
18/03,Cosme Velho,6
18/03,Cosmos,19
18/03,Curicica,12
18/03,Del Castilho,4
18/03,Deodoro,2
18/03,Encantado,9
18/03,Engenheiro Leal,1
18/03,Engenho Novo,11
18/03,Engenho da Rainha,1
18/03,Engenho de Dentro,47
18/03,Estácio,3
18/03,Flamengo,22
18/03,Freguesia (Ilha),4
18/03,Freguesia (Jacarepaguá),23
18/03,Galeão,2
18/03,Gamboa,4
18/03,Gardênia Azul,2
18/03,Glória,7
18/03,Grajaú,17
18/03,Guadalupe,5
18/03,Guaratiba,24
18/03,Gávea,4
18/03,Higienópolis,3
18/03,Honório Gurgel,9
18/03,Humaitá,9
18/03,Ilha de Guaratiba,1
18/03,Inhaúma,15
18/03,Inhoaíba,1
18/03,Ipanema,15
18/03,Irajá,25
18/03,Itanhangá,6
18/03,Jacarepaguá,14
18/03,Jacaré,6
18/03,Jardim América,5
18/03,Jardim Botânico,16
18/03,Jardim Carioca,3
18/03,Jardim Guanabara,19
18/03,Jardim Sulacap,9
18/03,Joá,7
18/03,Lagoa,8
18/03,Lapa,7
18/03,Laranjeiras,18
18/03,Leblon,22
18/03,Leme,13
18/03,Lins de Vasconcelos,6
18/03,Madureira,15
18/03,Magalhães Bastos,8
18/03,Manguinhos,1
18/03,Maracanã,15
18/03,Marechal Hermes,15
18/03,Maria da Graça,5
18/03,Maré,2
18/03,Méier,22
18/03,Olaria,15
18/03,Osvaldo Cruz,15
18/03,Paciência,22
18/03,Padre Miguel,20
18/03,Paquetá,1
18/03,Parada de Lucas,5
18/03,Parque Anchieta,15
18/03,Pavuna,10
18/03,Pechincha,17
18/03,Pedra de Guaratiba,7
18/03,Penha,11
18/03,Penha Circular,12
18/03,Piedade,30
18/03,Pilares,11
18/03,Pitangueiras,3
18/03,Portuguesa,4
18/03,Praia da Bandeira,3
18/03,Praça Seca,15
18/03,Praça da Bandeira,2
18/03,Quintino Bocaiúva,8
18/03,Ramos,13
18/03,Realengo,49
18/03,Recreio dos Bandeirantes,48
18/03,Riachuelo,3
18/03,Ribeira,4
18/03,Ricardo de Albuquerque,1
18/03,Rio Comprido,13
18/03,Rocha,1
18/03,Rocha Miranda,4
18/03,Rocinha,1
18/03,Sampaio,1
18/03,Santa Cruz,34
18/03,Santa Teresa,6
18/03,Santo Cristo,3
18/03,Santíssimo,13
18/03,Saúde,2
18/03,Senador Camará,8
18/03,Senador Vasconcelos,7
18/03,Sepetiba,14
18/03,São Conrado,1
18/03,São Cristóvão,11
18/03,Tanque,8
18/03,Taquara,33
18/03,Tauá,6
18/03,Tijuca,65
18/03,Todos os Santos,28
18/03,Tomás Coelho,2
18/03,Turiaçú,4
18/03,Urca,18
18/03,Vargem Grande,8
18/03,Vargem Pequena,3
18/03,Vasco da Gama,3
18/03,Vaz Lobo,1
18/03,Vicente de Carvalho,7
18/03,Vidigal,2
18/03,Vigário Geral,5
18/03,Vila Isabel,31
18/03,Vila Kosmos,3
18/03,Vila Militar,1
18/03,Vila Valqueire,17
18/03,Vila da Penha,19
18/03,Vista Alegre,5
18/03,Zumbi,1
18/03,Água Santa,4
18/04,Abolição,6
18/04,Acari,3
18/04,Alto da Boa Vista,1
18/04,Anchieta,22
18/04,Andaraí,15
18/04,Anil,16
18/04,Bancários,7
18/04,Bangu,69
18/04,Barra da Tijuca,89
18/04,Barra de Guaratiba,2
18/04,Barros Filho,2
18/04,Benfica,6
18/04,Bento Ribeiro,63
18/04,Bonsucesso,21
18/04,Botafogo,66
18/04,Brás de Pina,17
18/04,Cachambi,34
18/04,Cacuia,5
18/04,Caju,1
18/04,Camorim,6
18/04,Campinho,4
18/04,Campo Grande,171
18/04,Campo dos Afonsos,1
18/04,Cascadura,15
18/04,Catete,16
18/04,Catumbi,4
18/04,Cavalcanti,7
18/04,Centro,92
18/04,Cidade Nova,4
18/04,Cocotá,5
18/04,Coelho Neto,13
18/04,Colégio,11
18/04,Complexo do Alemão,9
18/04,Copacabana,87
18/04,Cordovil,16
18/04,Cosme Velho,8
18/04,Cosmos,29
18/04,Curicica,14
18/04,Del Castilho,13
18/04,Deodoro,11
18/04,Encantado,12
18/04,Engenheiro Leal,5
18/04,Engenho Novo,32
18/04,Engenho da Rainha,14
18/04,Engenho de Dentro,33
18/04,Estácio,3
18/04,Flamengo,44
18/04,Freguesia (Ilha),7
18/04,Freguesia (Jacarepaguá),29
18/04,Galeão,8
18/04,Gamboa,6
18/04,Gardênia Azul,1
18/04,Glória,8
18/04,Grajaú,25
18/04,Guadalupe,7
18/04,Guaratiba,63
18/04,Gávea,32
18/04,Higienópolis,12
18/04,Honório Gurgel,4
18/04,Humaitá,11
18/04,Ilha de Guaratiba,2
18/04,Inhaúma,16
18/04,Inhoaíba,14
18/04,Ipanema,25
18/04,Irajá,31
18/04,Itanhangá,13
18/04,Jacarepaguá,35
18/04,Jacarezinho,5
18/04,Jacaré,3
18/04,Jardim América,3
18/04,Jardim Botânico,16
18/04,Jardim Carioca,10
18/04,Jardim Guanabara,27
18/04,Jardim Sulacap,7
18/04,Joá,1
18/04,Lagoa,17
18/04,Lapa,6
18/04,Laranjeiras,14
18/04,Leblon,27
18/04,Leme,5
18/04,Lins de Vasconcelos,12
18/04,Madureira,33
18/04,Magalhães Bastos,7
18/04,Mangueira,1
18/04,Manguinhos,6
18/04,Maracanã,32
18/04,Marechal Hermes,26
18/04,Maria da Graça,7
18/04,Maré,2
18/04,Moneró,1
18/04,Méier,49
18/04,Olaria,30
18/04,Osvaldo Cruz,28
18/04,Paciência,18
18/04,Padre Miguel,28
18/04,Paquetá,5
18/04,Parada de Lucas,5
18/04,Parque Anchieta,13
18/04,Parque Colúmbia,2
18/04,Pavuna,39
18/04,Pechincha,21
18/04,Pedra de Guaratiba,12
18/04,Penha,24
18/04,Penha Circular,30
18/04,Piedade,32
18/04,Pilares,14
18/04,Pitangueiras,4
18/04,Portuguesa,6
18/04,Praia da Bandeira,4
18/04,Praça Seca,17
18/04,Praça da Bandeira,10
18/04,Quintino Bocaiúva,20
18/04,Ramos,30
18/04,Realengo,66
18/04,Recreio dos Bandeirantes,61
18/04,Riachuelo,8
18/04,Ribeira,2
18/04,Ricardo de Albuquerque,13
18/04,Rio Comprido,17
18/04,Rocha,3
18/04,Rocha Miranda,16
18/04,Sampaio,4
18/04,Santa Cruz,63
18/04,Santa Teresa,13
18/04,Santo Cristo,14
18/04,Santíssimo,9
18/04,Saúde,1
18/04,Senador Camará,14
18/04,Senador Vasconcelos,18
18/04,Sepetiba,26
18/04,São Conrado,6
18/04,São Cristóvão,24
18/04,São Francisco Xavier,7
18/04,Tanque,27
18/04,Taquara,73
18/04,Tauá,8
18/04,Tijuca,114
18/04,Todos os Santos,15
18/04,Tomás Coelho,3
18/04,Turiaçú,8
18/04,Urca,4
18/04,Vargem Grande,7
18/04,Vargem Pequena,11
18/04,Vasco da Gama,6
18/04,Vaz Lobo,4
18/04,Vicente de Carvalho,7
18/04,Vidigal,2
18/04,Vigário Geral,11
18/04,Vila Isabel,44
18/04,Vila Kennedy,11
18/04,Vila Kosmos,9
18/04,Vila Militar,2
18/04,Vila Valqueire,37
18/04,Vila da Penha,14
18/04,Vista Alegre,10
18/04,Água Santa,8
19/01,Abolição,19
19/01,Acari,1
19/01,Alto da Boa Vista,6
19/01,Anchieta,22
19/01,Andaraí,38
19/01,Anil,23
19/01,Bancários,5
19/01,Bangu,78
19/01,Barra da Tijuca,91
19/01,Barra de Guaratiba,5
19/01,Benfica,4
19/01,Bento Ribeiro,46
19/01,Bonsucesso,27
19/01,Botafogo,67
19/01,Brás de Pina,14
19/01,Cachambi,28
19/01,Cacuia,3
19/01,Caju,13
19/01,Camorim,3
19/01,Campinho,10
19/01,Campo Grande,182
19/01,Campo dos Afonsos,2
19/01,Cascadura,17
19/01,Catete,14
19/01,Catumbi,5
19/01,Cavalcanti,3
19/01,Centro,150
19/01,Cidade Nova,15
19/01,Cidade Universitária,4
19/01,Cidade de Deus,4
19/01,Cocotá,6
19/01,Coelho Neto,8
19/01,Colégio,10
19/01,Complexo do Alemão,3
19/01,Copacabana,108
19/01,Cordovil,10
19/01,Cosme Velho,4
19/01,Cosmos,34
19/01,Costa Barros,2
19/01,Curicica,21
19/01,Del Castilho,21
19/01,Deodoro,6
19/01,Encantado,1
19/01,Engenheiro Leal,2
19/01,Engenho Novo,31
19/01,Engenho da Rainha,9
19/01,Engenho de Dentro,59
19/01,Estácio,2
19/01,Flamengo,31
19/01,Freguesia (Ilha),7
19/01,Freguesia (Jacarepaguá),25
19/01,Galeão,11
19/01,Gamboa,3
19/01,Gardênia Azul,7
19/01,Glória,15
19/01,Grajaú,48
19/01,Grumari,1
19/01,Guadalupe,14
19/01,Guaratiba,51
19/01,Gávea,13
19/01,Higienópolis,10
19/01,Honório Gurgel,6
19/01,Humaitá,12
19/01,Ilha de Guaratiba,2
19/01,Inhaúma,7
19/01,Inhoaíba,15
19/01,Ipanema,29
19/01,Irajá,74
19/01,Itanhangá,17
19/01,Jacarepaguá,40
19/01,Jacarezinho,2
19/01,Jacaré,7
19/01,Jardim América,21
19/01,Jardim Botânico,19
19/01,Jardim Carioca,23
19/01,Jardim Guanabara,20
19/01,Jardim Sulacap,10
19/01,Joá,6
19/01,Lagoa,6
19/01,Lapa,8
19/01,Laranjeiras,24
19/01,Leblon,32
19/01,Leme,9
19/01,Lins de Vasconcelos,13
19/01,Madureira,48
19/01,Magalhães Bastos,11
19/01,Mangueira,4
19/01,Manguinhos,15
19/01,Maracanã,51
19/01,Marechal Hermes,41
19/01,Maria da Graça,6
19/01,Maré,6
19/01,Moneró,1
19/01,Méier,90
19/01,Olaria,20
19/01,Osvaldo Cruz,26
19/01,Paciência,27
19/01,Padre Miguel,23
19/01,Paquetá,2
19/01,Parada de Lucas,11
19/01,Parque Anchieta,15
19/01,Parque Colúmbia,2
19/01,Pavuna,20
19/01,Pechincha,24
19/01,Pedra de Guaratiba,12
19/01,Penha,27
19/01,Penha Circular,11
19/01,Piedade,35
19/01,Pilares,21
19/01,Pitangueiras,2
19/01,Portuguesa,14
19/01,Praia da Bandeira,2
19/01,Praça Seca,19
19/01,Praça da Bandeira,24
19/01,Quintino Bocaiúva,8
19/01,Ramos,25
19/01,Realengo,52
19/01,Recreio dos Bandeirantes,65
19/01,Riachuelo,12
19/01,Ribeira,5
19/01,Ricardo de Albuquerque,5
19/01,Rio Comprido,17
19/01,Rocha,6
19/01,Rocha Miranda,20
19/01,Sampaio,4
19/01,Santa Cruz,61
19/01,Santa Teresa,32
19/01,Santo Cristo,9
19/01,Santíssimo,18
19/01,Saúde,3
19/01,Senador Camará,8
19/01,Senador Vasconcelos,12
19/01,Sepetiba,20
19/01,São Conrado,6
19/01,São Cristóvão,28
19/01,São Francisco Xavier,5
19/01,Tanque,17
19/01,Taquara,68
19/01,Tauá,14
19/01,Tijuca,183
19/01,Todos os Santos,15
19/01,Tomás Coelho,1
19/01,Turiaçú,5
19/01,Urca,10
19/01,Vargem Grande,8
19/01,Vargem Pequena,15
19/01,Vasco da Gama,2
19/01,Vaz Lobo,5
19/01,Vicente de Carvalho,5
19/01,Vidigal,2
19/01,Vigário Geral,24
19/01,Vila Isabel,43
19/01,Vila Kennedy,4
19/01,Vila Kosmos,9
19/01,Vila Militar,5
19/01,Vila Valqueire,25
19/01,Vila da Penha,39
19/01,Vista Alegre,5
19/01,Água Santa,9
19/02,Abolição,4
19/02,Anchieta,10
19/02,Andaraí,5
19/02,Anil,6
19/02,Bancários,3
19/02,Bangu,22
19/02,Barra da Tijuca,71
19/02,Barra de Guaratiba,5
19/02,Barros Filho,2
19/02,Benfica,1
19/02,Bento Ribeiro,9
19/02,Bonsucesso,8
19/02,Botafogo,18
19/02,Brás de Pina,8
19/02,Cachambi,9
19/02,Cacuia,1
19/02,Caju,2
19/02,Camorim,1
19/02,Campinho,2
19/02,Campo Grande,83
19/02,Campo dos Afonsos,1
19/02,Catete,1
19/02,Catumbi,1
19/02,Centro,41
19/02,Cidade Nova,6
19/02,Cocotá,1
19/02,Coelho Neto,3
19/02,Colégio,3
19/02,Complexo do Alemão,1
19/02,Copacabana,55
19/02,Cordovil,2
19/02,Cosme Velho,3
19/02,Cosmos,10
19/02,Costa Barros,2
19/02,Curicica,8
19/02,Del Castilho,1
19/02,Encantado,5
19/02,Engenho Novo,7
19/02,Engenho da Rainha,4
19/02,Engenho de Dentro,10
19/02,Estácio,3
19/02,Flamengo,10
19/02,Freguesia (Ilha),9
19/02,Freguesia (Jacarepaguá),7
19/02,Galeão,1
19/02,Gamboa,2
19/02,Gardênia Azul,1
19/02,Glória,3
19/02,Grajaú,16
19/02,Guadalupe,8
19/02,Guaratiba,18
19/02,Gávea,3
19/02,Higienópolis,6
19/02,Honório Gurgel,5
19/02,Humaitá,1
19/02,Ilha de Guaratiba,1
19/02,Inhaúma,3
19/02,Inhoaíba,8
19/02,Ipanema,18
19/02,Irajá,11
19/02,Jacarepaguá,12
19/02,Jacaré,1
19/02,Jardim América,2
19/02,Jardim Botânico,7
19/02,Jardim Carioca,1
19/02,Jardim Guanabara,7
19/02,Jardim Sulacap,7
19/02,Joá,2
19/02,Lagoa,2
19/02,Lapa,4
19/02,Laranjeiras,10
19/02,Leblon,15
19/02,Leme,1
19/02,Lins de Vasconcelos,6
19/02,Madureira,5
19/02,Magalhães Bastos,5
19/02,Maracanã,13
19/02,Marechal Hermes,11
19/02,Moneró,1
19/02,Méier,12
19/02,Olaria,7
19/02,Osvaldo Cruz,3
19/02,Paciência,9
19/02,Padre Miguel,12
19/02,Parque Anchieta,11
19/02,Parque Colúmbia,1
19/02,Pavuna,9
19/02,Pechincha,8
19/02,Pedra de Guaratiba,2
19/02,Penha,3
19/02,Penha Circular,4
19/02,Piedade,5
19/02,Pilares,2
19/02,Pitangueiras,1
19/02,Praia da Bandeira,3
19/02,Praça Seca,6
19/02,Quintino Bocaiúva,4
19/02,Ramos,3
19/02,Realengo,11
19/02,Recreio dos Bandeirantes,44
19/02,Riachuelo,2
19/02,Ribeira,4
19/02,Ricardo de Albuquerque,1
19/02,Rio Comprido,5
19/02,Rocha,1
19/02,Rocha Miranda,7
19/02,Santa Cruz,16
19/02,Santa Teresa,25
19/02,Santo Cristo,2
19/02,Santíssimo,2
19/02,Saúde,3
19/02,Senador Camará,7
19/02,Senador Vasconcelos,6
19/02,Sepetiba,12
19/02,São Conrado,2
19/02,São Cristóvão,7
19/02,São Francisco Xavier,1
19/02,Tanque,4
19/02,Taquara,26
19/02,Tauá,6
19/02,Tijuca,46
19/02,Todos os Santos,10
19/02,Tomás Coelho,3
19/02,Urca,5
19/02,Vargem Grande,9
19/02,Vargem Pequena,1
19/02,Vasco da Gama,1
19/02,Vaz Lobo,4
19/02,Vicente de Carvalho,2
19/02,Vigário Geral,2
19/02,Vila Isabel,10
19/02,Vila Valqueire,9
19/02,Vila da Penha,6
19/02,Vista Alegre,8
19/02,Zumbi,3
19/03,Abolição,1
19/03,Alto da Boa Vista,1
19/03,Anchieta,7
19/03,Andaraí,8
19/03,Anil,9
19/03,Bangu,25
19/03,Barra da Tijuca,53
19/03,Barra de Guaratiba,1
19/03,Barros Filho,1
19/03,Benfica,4
19/03,Bento Ribeiro,16
19/03,Bonsucesso,19
19/03,Botafogo,19
19/03,Brás de Pina,7
19/03,Cachambi,17
19/03,Cacuia,4
19/03,Caju,2
19/03,Camorim,1
19/03,Campinho,3
19/03,Campo Grande,90
19/03,Campo dos Afonsos,1
19/03,Cascadura,3
19/03,Catete,14
19/03,Catumbi,1
19/03,Cavalcanti,3
19/03,Centro,33
19/03,Cidade Nova,2
19/03,Cidade de Deus,1
19/03,Cocotá,3
19/03,Colégio,6
19/03,Complexo do Alemão,2
19/03,Copacabana,44
19/03,Cordovil,5
19/03,Cosme Velho,5
19/03,Cosmos,7
19/03,Curicica,6
19/03,Del Castilho,1
19/03,Deodoro,1
19/03,Encantado,3
19/03,Engenho Novo,22
19/03,Engenho da Rainha,6
19/03,Engenho de Dentro,24
19/03,Estácio,2
19/03,Flamengo,40
19/03,Freguesia (Ilha),4
19/03,Freguesia (Jacarepaguá),10
19/03,Galeão,2
19/03,Gardênia Azul,1
19/03,Glória,8
19/03,Grajaú,17
19/03,Grumari,1
19/03,Guadalupe,10
19/03,Guaratiba,12
19/03,Gávea,10
19/03,Higienópolis,2
19/03,Honório Gurgel,6
19/03,Inhaúma,4
19/03,Inhoaíba,7
19/03,Ipanema,22
19/03,Irajá,9
19/03,Itanhangá,2
19/03,Jacarepaguá,11
19/03,Jacaré,1
19/03,Jardim América,3
19/03,Jardim Botânico,7
19/03,Jardim Carioca,1
19/03,Jardim Guanabara,12
19/03,Jardim Sulacap,3
19/03,Joá,11
19/03,Lagoa,3
19/03,Lapa,2
19/03,Laranjeiras,14
19/03,Leblon,12
19/03,Leme,1
19/03,Madureira,7
19/03,Magalhães Bastos,5
19/03,Mangueira,2
19/03,Maracanã,21
19/03,Marechal Hermes,18
19/03,Maria da Graça,3
19/03,Moneró,2
19/03,Méier,8
19/03,Olaria,11
19/03,Osvaldo Cruz,2
19/03,Paciência,9
19/03,Padre Miguel,11
19/03,Parque Anchieta,3
19/03,Parque Colúmbia,1
19/03,Pavuna,14
19/03,Pechincha,11
19/03,Pedra de Guaratiba,3
19/03,Penha,15
19/03,Penha Circular,3
19/03,Piedade,17
19/03,Pilares,4
19/03,Portuguesa,1
19/03,Praia da Bandeira,1
19/03,Praça Seca,7
19/03,Praça da Bandeira,3
19/03,Quintino Bocaiúva,3
19/03,Ramos,8
19/03,Realengo,26
19/03,Recreio dos Bandeirantes,23
19/03,Riachuelo,2
19/03,Ricardo de Albuquerque,1
19/03,Rio Comprido,1
19/03,Rocha,1
19/03,Rocha Miranda,7
19/03,Rocinha,1
19/03,Sampaio,2
19/03,Santa Cruz,15
19/03,Santa Teresa,9
19/03,Santo Cristo,5
19/03,Santíssimo,5
19/03,Senador Camará,2
19/03,Senador Vasconcelos,6
19/03,Sepetiba,13
19/03,São Cristóvão,3
19/03,Tanque,3
19/03,Taquara,27
19/03,Tauá,4
19/03,Tijuca,73
19/03,Todos os Santos,14
19/03,Turiaçú,4
19/03,Urca,9
19/03,Vargem Grande,16
19/03,Vargem Pequena,13
19/03,Vasco da Gama,1
19/03,Vaz Lobo,3
19/03,Vicente de Carvalho,1
19/03,Vidigal,3
19/03,Vigário Geral,2
19/03,Vila Isabel,8
19/03,Vila Kennedy,2
19/03,Vila Kosmos,2
19/03,Vila Valqueire,19
19/03,Vila da Penha,13
19/03,Vista Alegre,6
19/03,Zumbi,2
19/04,Abolição,3
19/04,Alto da Boa Vista,2
19/04,Anchieta,12
19/04,Andaraí,15
19/04,Anil,9
19/04,Bancários,2
19/04,Bangu,70
19/04,Barra da Tijuca,77
19/04,Benfica,16
19/04,Bento Ribeiro,39
19/04,Bonsucesso,24
19/04,Botafogo,58
